plan_id,owner_id,type,last_transaction_date,inactivity_days
f54995a10b6144628cb278e9200ca4a4,c4f3c33b865b47d1bba8ef09912a764f,neither,NULL,590
bdf85411d2a2460d99229d9191ea4144,5fc41b50356943b2a1d3abe21968b3b7,neither,NULL,591
eec0bcef533649e1855e7341a9d51564,2071c8b49fc74fba9d4ddf3c2bbddc86,neither,NULL,591
588bbdab553e418594003400fdb19814,7258b81a47074d25b8f5e43a621dd2e5,neither,NULL,591
8cf5a229b8294f8ba0a8a963648bb3d4,2071c8b49fc74fba9d4ddf3c2bbddc86,neither,NULL,591
9f2fb62f332e44bba81684cb562d6c45,1837a33bb09543d28e77a399cba98b26,neither,NULL,591
a143b1ba16ab40a391eedd6074af674b,5fc41b50356943b2a1d3abe21968b3b7,neither,NULL,591
a746f868424846599a81548a5a3679f6,427085b0eb1048f29d882d645658c09d,investment,"2023-09-05 10:43:08",591
a8d9122b34f347d4b954b4f67bc85011,1837a33bb09543d28e77a399cba98b26,neither,NULL,591
abb8c8a6ad0a4c278d9ca61ef554bdae,7258b81a47074d25b8f5e43a621dd2e5,neither,NULL,591
6d4756750b0a401cafa1a8c4c9012985,a6204017423545a0866653d43ccc8ddf,neither,NULL,592
749a5ea0449646a6a16ff39afb2dfe1c,b33c2646ad5a45aba93ce43816b58ca3,neither,NULL,592
7bd71c19201d435b9183f5cb4e20d839,b5a75460a9524fc7ac97522270bee4a8,neither,NULL,592
7ef1718f88b049c59136ba974595e0cd,ab9b3f2acb36477ca75375bbafc48e7e,neither,NULL,592
8e1b9325dba740b8b8f051e1057d1a27,3b5aa2687dff494e98f3389c57e5befb,neither,NULL,592
b05481364fae4423b853eca5f7d635bb,ab9b3f2acb36477ca75375bbafc48e7e,neither,NULL,592
c1ee0228c11f43eaa79a35c6c8771a23,c3173c378b8940b4864ef5fb4c953e75,neither,NULL,592
e4303bb8628a47f29857fe170d6b6dbe,2ba87e3bfaf7423aaa7dbfdba7c66e9d,neither,NULL,592
e8f0cb9c34af452382f039e94b0f4c41,940d9291f4064f098fdeb824d00e219d,neither,NULL,592
ece461ecde314fd6af04118de9d21f85,b1d5d69a36364573a4df35ba23c745e3,neither,NULL,592
f33f1a1ce7b6468c90e73a5073026835,0cf2369925af40ea99e5a44e7794f09b,neither,NULL,592
f42870e29872407bb61a1106c74f0541,89c04246d6674495855dabeafbea1be6,neither,NULL,592
f4dfed9ef3ec46d4b4ec815479408b78,a6204017423545a0866653d43ccc8ddf,neither,NULL,592
025a4e5cdd5d4e5f9b42903880ee8345,c3173c378b8940b4864ef5fb4c953e75,neither,NULL,592
1dce80e1eb5f4e9ebae25c99a8942b89,2ba87e3bfaf7423aaa7dbfdba7c66e9d,neither,NULL,592
2458dfbfb7b24260849d71c66e0de94f,3b5aa2687dff494e98f3389c57e5befb,neither,NULL,592
39f726ad48674c31a63658e294cca748,89c04246d6674495855dabeafbea1be6,neither,NULL,592
4fe93a3ba9584b2b8139d60bfc5a417a,b33c2646ad5a45aba93ce43816b58ca3,neither,NULL,592
51316331ac684e7b887d35ad1af7bf5c,b1d5d69a36364573a4df35ba23c745e3,neither,NULL,592
539d195eb2b94253a48e0777690bbcdd,2071c8b49fc74fba9d4ddf3c2bbddc86,investment,"2023-09-04 23:10:44",592
d019f50b04e54fe9816de8731fe77654,b2884344d1254f89a4984f16cab50cff,investment,"2023-09-03 19:30:43",593
d0eaf0811034476db4bac28ba46f862f,d4ccaa888e47485dab9f6a703e798800,neither,NULL,595
d7496d924b2540fc824ed630cc996b54,c43b916c265f41ea884f6efb11fcd5d3,neither,NULL,595
69bd67f7b1b342f69919e7408e71900d,5ca2dfe20b7e4508bed5af68a18518b8,neither,NULL,595
78e64a3bd4b148bb83918f679e826050,c43b916c265f41ea884f6efb11fcd5d3,neither,NULL,595
23065259390241708d826d413ee85e17,5ca2dfe20b7e4508bed5af68a18518b8,neither,NULL,595
414c6f2114c44e27949e2f3a79d187e6,d4ccaa888e47485dab9f6a703e798800,neither,NULL,595
5621bd78611b412a9ed603bd8fdd8e26,f798bc0140c448ce8fc4da62e7ceb711,neither,NULL,596
ecbd70ff5d3743cc99065ba8070536b2,f7bc4d4f9d5e4633bcdba32568181069,neither,"2023-08-31 08:09:43",596
5b98aeef54e047d782963dd1e30d1b47,eb5a12a800694c9a8816bce5099d183f,neither,NULL,596
95ca329b1c4347f88fca5f368257cd6b,eb5a12a800694c9a8816bce5099d183f,neither,NULL,596
a20843fe78ba42218e9093736e353930,f798bc0140c448ce8fc4da62e7ceb711,neither,NULL,596
766663515fc84d689780fccdf4cc1564,e1f601ed38fc473ea514bef551bd1152,neither,NULL,597
ab2bf761da934a55ac3f9674dc9fcc7a,e1f601ed38fc473ea514bef551bd1152,neither,NULL,597
18a8eb87791d477ab5298441d3240bd2,ee8eb9b5505d4d2ba5ee2f4a99c12be8,neither,NULL,597
41b90a5b0e5a4cc48f001f9cef061b84,ee8eb9b5505d4d2ba5ee2f4a99c12be8,neither,NULL,597
c10b188e3b8940e58eae9f2aee1eceeb,7c7608175be94117bef57c5b049be720,neither,NULL,597
d8b57d0a72e643baa932a3fdc4104523,ca9ff204075c4c52bb59bfd212030455,neither,NULL,597
f4616ea5ce754992b2079c3f3c90e8db,ca9ff204075c4c52bb59bfd212030455,neither,NULL,597
1038aabe615f414abd7ef3fbde11d54d,3fd352e7d6184c47b947d00d657a0df0,neither,NULL,598
1c6aa5b016d046359900cbc5e43778ce,faccdf69e21f4e57b0d7b0894afffc10,neither,NULL,599
a20b785acfec47fab4aef3ff0f420840,2b89cb1d77b24c02bb0578ac909860ea,neither,NULL,599
acf799cf4db84cd382cfea66fba45ce2,faccdf69e21f4e57b0d7b0894afffc10,neither,NULL,599
ccaefedfc01848a39f2702f9d90ed1b9,72141b6db0a94e9b8414ae0e783792b7,savings,"2023-08-27 00:30:39",600
b835095a323b45bd8222e3dd4c024153,77862ae0995d45fd9c44c7a124b67e16,neither,NULL,601
ebdd2cf89ae34e608af71c9bbfbab2da,97d632441c0c4a66b101a42f7330a9f1,neither,NULL,601
1961500e4f1741f598662c53483b4647,f5f5f5f85ac045c2b04c9e56ef4cb2de,neither,NULL,601
1b9e49e0a4424db7ae5f6f89596a9d28,97d632441c0c4a66b101a42f7330a9f1,neither,NULL,601
2d2d28ca56784fd1adb3edfa793bfc4e,77862ae0995d45fd9c44c7a124b67e16,neither,NULL,601
5b18a963ca1a4bfea622730897d37280,06b3747e43f440c8a6579b7240ebe397,neither,NULL,601
7275a0408ecb4092b0eb8551d86a6815,f5f5f5f85ac045c2b04c9e56ef4cb2de,neither,NULL,601
730901b5b31a4a8d9c65aef6256c0a83,e12bb7a1291548ad91fdb83b154db69a,neither,NULL,601
863ea07ab8814c1f8cee7a1bb590db3a,06b3747e43f440c8a6579b7240ebe397,neither,NULL,601
870a280fadf848568248ba975bd4d03e,a38d6a58005b41ef95f48595aab867fb,neither,NULL,601
9b33f0259abd4750b5fee6d86414502e,a38d6a58005b41ef95f48595aab867fb,neither,NULL,601
5fa773a144ba474aa047b7b90899bc3d,bd2b91ab3dc04b4aa28aa4a558700c90,neither,NULL,602
6a232d9a13f84d6889ab87344e9c2bbb,b70eddd82eae4684bddc252b0b05e895,investment,"2023-08-25 17:53:37",602
6ab0adaafbfe4ba38d4d3761d17c71a8,c988a364f2164aa382773efadb8ba034,neither,NULL,602
71690fb602384c89b0c0af06cbaa97eb,4d4c6bf19a784ad88f2e8c092f8e706e,neither,NULL,602
75e9ca420de849fab86e228a460b3b34,a60608d060a349dbb8186dbd72d4356a,neither,NULL,602
7f51f879a18c4f68b4a0b25ea43f0145,18b6654dee044d1e9a1c596651ed0498,neither,NULL,602
7fa7cbecec774aefbd496112a12ea733,3cf31d44ba9c4f12bd4322995a4b4b27,neither,NULL,602
7fee1e0f28f6476bb23c7e7727d75e01,da1b733b34084652897e4be00f49ffb0,neither,"2023-08-25 14:35:48",602
8207e73c5b82413fb20fd4bea844954a,31a403cb8dcf473ca3c1dba7c7b9a20e,neither,NULL,602
8342542112bc44ec91754b4d98799743,ede185bf57ec4183b14a2b1593ca5dab,neither,NULL,602
9b3413ecc24d49879d6bfc35008c3293,6cab33bc633e4c789935052edb3687ad,neither,NULL,602
9d97dcaa66f44d6aaa13ffea1760556a,11f91ad38d4b43cc8f4783d1f096d5b6,neither,NULL,602
9eadec3e9d5849319667104a16517f70,3cf31d44ba9c4f12bd4322995a4b4b27,investment,"2023-08-25 10:28:13",602
a02affd182fd42988d2fe5f228b29e57,edab4ad0739c4f23b156eff2b6c72f3d,neither,NULL,602
a49d6b8daa3a406ea243827306010961,5572810f38b543429ffb218ef15243fc,neither,NULL,602
a8cd053e747a4873a7f52cc5820e085b,7954b150cd00476886ca058e2e47fd74,neither,NULL,602
af4b9b3efd7e46c184c401b30c65ba5d,d6e16683ee414ebe827d5cc1d262e2b4,neither,NULL,602
b87244fddbe74e4b80461ff7b1938c8a,57888144a53545a99bf834c9904ad135,neither,NULL,602
bafaf6f37cdb4492bf47b31063b25ffe,c0ae91094d0e4194971ef3719e0d45c1,neither,NULL,602
beb9fa9ce4274147b86b87d77f49a0ad,d6e16683ee414ebe827d5cc1d262e2b4,neither,NULL,602
c0f935869fb146c5a0a5ab6690a7c9eb,aa3ae20524b1421dbadb63fd9e8284b9,neither,NULL,602
c191b6dbaad347f0aae6598e02866d1f,aa3ae20524b1421dbadb63fd9e8284b9,neither,NULL,602
c1a683bce0744dacb5def3cf0b3d8e32,31a403cb8dcf473ca3c1dba7c7b9a20e,neither,NULL,602
c4810ff400864bd1a9fe01a90701a1d6,6cab33bc633e4c789935052edb3687ad,neither,NULL,602
c4de093f93bd43afaaf36264e48251c2,c41fe7c7c9024cdabdcfe17274205f70,neither,NULL,602
c6d5d70ef87141b59d337835b074aaed,b70eddd82eae4684bddc252b0b05e895,investment,"2023-08-25 17:53:11",602
c6de6c76e6ae40b68c93d826e011c49d,01cec4f5e94d4991b5c79d4142b6313f,neither,NULL,602
cab694d29c3f485c89d9a1245773dc2d,f0556bfa76ba4b6eba9a0723c6859ac4,neither,NULL,602
ccedcf2559f9442f83383ac9806460fb,b2884344d1254f89a4984f16cab50cff,neither,NULL,602
d1441be9ff1a42e0a8595570b9a045f0,b2884344d1254f89a4984f16cab50cff,neither,NULL,602
d1599543eb514d4aaa045be51d8d2a40,0e4cf48f5dc74366b955abe88c6dc77f,neither,NULL,602
d58cca179e7e45c1bc978f820868e02b,ab8bb62e922240c8b1503e3e8f0a8bd4,neither,NULL,602
d8b80a38ef36407bb94d58de0c8e6d59,f7bc4d4f9d5e4633bcdba32568181069,investment,"2023-08-25 06:46:50",602
dbe28fcb6f094fa1978aa30185af5c2d,f7bc4d4f9d5e4633bcdba32568181069,neither,NULL,602
dd8495647c48432497cc11813c15a441,93e2b000b3184b7f80b6e4a01fcd93b6,neither,NULL,602
e32748fb556b43dfa95ba4674a002db3,f0556bfa76ba4b6eba9a0723c6859ac4,neither,NULL,602
e3e59f63626343b78f8f045e1494f53a,c988a364f2164aa382773efadb8ba034,neither,NULL,602
ebaf983996604c69b0dc4badb2e1675d,ab8bb62e922240c8b1503e3e8f0a8bd4,neither,NULL,602
f3367eac1b144b2aaa5620a9ed0fa2c7,c41fe7c7c9024cdabdcfe17274205f70,neither,NULL,602
f690d9af1dab4acb900926033c930b83,afe850adb07b4daeaa21d300671e7877,neither,NULL,602
f6c36b1b8f8a412f92930d1b0c62820a,ede185bf57ec4183b14a2b1593ca5dab,neither,NULL,602
fc9b9941173340cbbf0eb4405ed9d6cd,1d65170191994f4ebb1f07a88b2a811f,neither,NULL,602
fdacb141a79b42578a4d5ff364de9a26,be8b6039365b4ba88311c2c7f7aae779,neither,NULL,602
fe6ab6e163a14fd2939dbd85f3098a7c,c41fe7c7c9024cdabdcfe17274205f70,neither,"2023-08-25 11:42:19",602
03aa72f693d24b9d899637eccb3947d5,53cf61fc2ef84234ae0fee557900f4ea,neither,NULL,602
040b3d992b064c1ebf794cd59b934828,3cf31d44ba9c4f12bd4322995a4b4b27,neither,NULL,602
11568363abc04312946565dbcaf93d54,4d4c6bf19a784ad88f2e8c092f8e706e,neither,NULL,602
149f209666a54172be9ae0f270783280,0aa2c1b04b864e7eb5f1cd6c82cf52fa,neither,NULL,602
1dfdfa597b3648b5b5fea08531d54a66,a60608d060a349dbb8186dbd72d4356a,neither,NULL,602
1e57c355c1834d9495a268719bbda550,2dad78add00e4fe2afd3ab0075800e31,neither,NULL,602
1f359b9e369f48b684adfdad46da54f2,bd2b91ab3dc04b4aa28aa4a558700c90,neither,NULL,602
24e8b754fb4e4dc29fac4dea1cd1360a,0aa2c1b04b864e7eb5f1cd6c82cf52fa,neither,NULL,602
250e0ca0faed4627ab069b9d326feea0,c0ae91094d0e4194971ef3719e0d45c1,neither,NULL,602
25dd783e08574541a49247996e570a88,afe850adb07b4daeaa21d300671e7877,neither,NULL,602
26df77ad2b7346f3826770f28e26c2e3,2dad78add00e4fe2afd3ab0075800e31,neither,NULL,602
27adec36270c49bdaffde0fd7ed00505,18b6654dee044d1e9a1c596651ed0498,neither,NULL,602
2d752ed9c1614c1fa21a38740117d031,09dea74654bb4b0fa0c6772f24cb99e2,neither,NULL,602
2ed30fb00db54c06baec6bc8a86acc30,0e4cf48f5dc74366b955abe88c6dc77f,neither,NULL,602
3571676eae1f49dea42343dd45329da4,7954b150cd00476886ca058e2e47fd74,neither,NULL,602
45e334fdb85549f588eeaddb0ce323a1,1d65170191994f4ebb1f07a88b2a811f,neither,NULL,602
496e05288ac745acaf15544827999e14,11f91ad38d4b43cc8f4783d1f096d5b6,neither,NULL,602
49ce11be54fa4d46b6b180dce2e845da,53cf61fc2ef84234ae0fee557900f4ea,neither,NULL,602
4a1fce1eb93d40afbbb8a0c69d3e9682,93e2b000b3184b7f80b6e4a01fcd93b6,neither,NULL,602
4a9490b97b6948eb8213aba962e7a760,09dea74654bb4b0fa0c6772f24cb99e2,neither,NULL,602
550f59c3df774d7da9431630459b83e4,afe850adb07b4daeaa21d300671e7877,investment,"2023-08-25 09:47:23",602
579551b064874d4bb41865337366bcf6,edab4ad0739c4f23b156eff2b6c72f3d,neither,NULL,602
0074314e91e8494aae882d407250c035,fcc798a462f9419eabd48ceba3ea69b4,savings,"2023-08-24 21:49:07",603
01348046e984482dbdc8415553895654,5eb984a9d3c3497cb80b86e2a42d5b65,neither,NULL,603
02184d7f0a4f4cd59e0caf6ac451adc8,435c77a75e8441259a2515064fa0b83b,neither,NULL,603
037a461b7a78466e85e5d9cc31ee9862,d21c2aa35647422d91d83b1641a9ebba,neither,NULL,603
043fc1b9fe434cac840049cee81f435a,7e1e426ef9e844819c2a11fcdb89b1d6,neither,NULL,603
09bac908b8bb4ba9b1a1126f80ba046c,7e1e426ef9e844819c2a11fcdb89b1d6,neither,NULL,603
09d1ec6ec07a4a6a8b2a2442e517d524,235fdc04d47f453faea84674a297c74a,neither,NULL,603
0fa4d0bc6e8548e6822c027f2adf6e64,7fa71ae419a545d88df904a98699ec49,neither,NULL,603
13cac6ae5c594589b172a06958b4aac6,15c7ad1435da4bf6924c5df4219c2602,neither,NULL,603
142cea95ff394bff8b4e469afe96dd0e,eed3bfe4ccc7485fbb30f6ee8a5a82e3,neither,NULL,603
152e22825dfa475c91aca57291e4c455,6d763c381a11400c9f34b10c214e2173,neither,NULL,603
169773bd99fb467baec4b98bcc765103,f37ef7a3dde54f038071a53272ab0a35,neither,NULL,603
1a6f9e60a2e8492f92bde8c26d56b12d,c2f74044b8ba4710907560a2ddd0a546,neither,NULL,603
1b7fb11d155b4150a7db1de05b4eb6df,d6c5959fcd43464cb8a9efd4b3d7eab3,neither,NULL,603
1bcefec535404a40b7ead6ef52f5693b,b70eddd82eae4684bddc252b0b05e895,neither,NULL,603
1bf80428692c4397854228dc0e909793,b70eddd82eae4684bddc252b0b05e895,neither,NULL,603
1c70870eec8b4304b8d15e839d610693,ed68ed1e56524af2a43dfa2965daa09f,neither,NULL,603
1c8d90a07e6240278a36d912d09ed9fd,2273aa50c6bd4eac927948254b31ab83,savings,"2023-08-24 14:53:39",603
1ca3baf6a4514410a028254e56e1b7bc,072504cb229248288c57386a5a5811fb,neither,NULL,603
1e9fc010125344d6b43e6007befff7fd,d9f27ac98f534faab748fb291426ecc4,neither,NULL,603
1f78c7745ca84adfb596a3f7a6e93818,fe321c01bc49461a94cef73de1cd393f,neither,NULL,603
200157dcd207438eb023f9b2b90f2186,b1faa4ddf3a34b4dac9d1e6a20a0731a,neither,NULL,603
20a93d86f16c4deab27c95a32681cc13,4b0ad42d24d2413ca0cc332a96c4f427,neither,NULL,603
20bf0ac40df649f6ac100034c877e627,cc92a2f858524269885e2951269e1858,neither,NULL,603
24b632a0722041569fb31b2b075000b7,385b62d971fa4be99853723601cd0356,neither,NULL,603
24f51dc478dc47b48a7cf648f311239b,c81d13b9ba314a3cbad2ac0933276717,neither,NULL,603
267595a1005543fa86f5b794e2d7b933,d6c5959fcd43464cb8a9efd4b3d7eab3,neither,NULL,603
2ab5300c65804921b14b9a811bbc119e,7fa71ae419a545d88df904a98699ec49,neither,NULL,603
374d248dfe4e4f698ef5963e3c3fbd10,0756b71ff9974b049295bdba4a29d8a4,neither,NULL,603
38ab67d2947749549e59c5ce3083b911,9d58cbb9003a4dd09e6a106404e71b61,neither,NULL,603
3a5361118464476eaaac9905c87c836b,226586fa80ba4d2b99524b21cf53bc8b,neither,NULL,603
3b82b028ce6c4216a9119ecb04d29267,ebc3376bbf1849c6b7217cb3756a7e53,neither,NULL,603
3e926749af5742b0a03c035266c1b563,b70eddd82eae4684bddc252b0b05e895,neither,NULL,603
413e7b2f0c6f457c84ca47917b8f24ca,f88e44e9bc594b1cb9117e259548ea9d,neither,NULL,603
41fc446aba534ca3b0713cfebe8e7b6f,b70eddd82eae4684bddc252b0b05e895,neither,NULL,603
4407825e207e4a5285bf343c97f65b47,86084ad1d988420986c7a642e78ab330,neither,NULL,603
467524bdccf94a4480ea99110519a15f,5eb984a9d3c3497cb80b86e2a42d5b65,neither,NULL,603
46a2ec3c2aed40bd913e4be543d4a2c3,21826651f06946fd96b62bb67ec875e8,neither,NULL,603
47e3537dd6a44a77a15bd8df5ccfd909,f4b4a4d9d2d34650b29714a5ed586669,neither,NULL,603
4b6683bb6b144508b62cb4090d8ca201,d21c2aa35647422d91d83b1641a9ebba,neither,NULL,603
4b818d2c7d894a39a449b2e1791ebd38,bc84eaa3031f4c5fb082198a783520b9,neither,NULL,603
4d314367214c4324bcb67a51476cba47,875fee997c50474a8982b89443bc01e3,neither,NULL,603
4e527c97c93a4c3fb18489f7375bc808,e9d18df74fd24559908ae41898acfea5,neither,NULL,603
4e57cc72479e4b3b82b9e710cf36c01c,0ab451de84044ebc947550b47e5c2499,neither,NULL,603
4e810f589bcf438da88e0be5d3579386,ebc3376bbf1849c6b7217cb3756a7e53,neither,NULL,603
52edb41b9773424c92d82d48894cbb98,893ca9504a794a478c5e98e945554ad8,neither,NULL,603
53db3780b05841bfb80f41c841d9aec2,03083b5170134734876344bb9ca94675,investment,"2023-08-24 13:16:39",603
57a881cb41d4418f9b026645f4eae06d,385b62d971fa4be99853723601cd0356,neither,NULL,603
58833194ab994f5c9e7e5955fafa4c9f,f37ef7a3dde54f038071a53272ab0a35,neither,NULL,603
5911e27e1e904998823ae0ad5d565a72,eed3bfe4ccc7485fbb30f6ee8a5a82e3,neither,NULL,603
5bab3704a1cc443a8b7f7c8965b72f42,f4b4a4d9d2d34650b29714a5ed586669,neither,NULL,603
5ebeb3668fe14b7783cbc38258388b68,bfadc6c497ff46b0abdb69308cdd57f4,neither,NULL,603
6035931f2045408ba49b54244d07692c,7d2cb24ee0b0470493c6f47f2f8e3077,neither,NULL,603
63080f93d62f4ff0abe142f01632a1d8,aca19523118e4bf093674f93eee54abd,neither,NULL,603
642f9eeec5ce4581becc175c5ed57306,0756b71ff9974b049295bdba4a29d8a4,neither,NULL,603
6517fddf2deb43c6a6e55ffe49f2b013,072504cb229248288c57386a5a5811fb,neither,NULL,603
6a6cedcdfecb4e198c5403939f80047c,435c77a75e8441259a2515064fa0b83b,neither,NULL,603
6ad714367aaf43a986b25bc3c21fee1c,f026b5d9d7d84a7a9e452862f58b4cf9,investment,"2023-08-24 06:58:45",603
6c38d1214df046b585db6600525854fb,81294b17ab9b4fe98f76cf438cfe4cc6,neither,NULL,603
6c5bffd58b68482aaf4d10a9c4d58fe4,5836fa5d02424871aad8898d0c76557c,neither,NULL,603
6e49d9adc64341ab80147e841383342d,4b0ad42d24d2413ca0cc332a96c4f427,neither,NULL,603
6fd7349fb420489f805f401054b1e935,ce30a055ce414e6fb3a0076a64d5a6b7,neither,NULL,603
7114a0eaeb284ce7be46d061967615de,aca19523118e4bf093674f93eee54abd,neither,NULL,603
7155fb542c404a8397eaf791ccad10eb,05be447bb0c74915ad53aabe3db051c3,neither,NULL,603
7274f6d021ab497ead9546235b90fca1,893ca9504a794a478c5e98e945554ad8,investment,"2023-08-24 21:35:09",603
72b986fdfd43448e91ee66b849b3d2b4,b70eddd82eae4684bddc252b0b05e895,neither,NULL,603
7465fdcfcb334fa0bb6792b08ccc108b,efbca92d8afb4bc89323352a327cfbaa,neither,NULL,603
74ffea91e14f4b13b076bdcf46f0f744,f506421dcabe4b5eac5c4d765e03e743,neither,NULL,603
75dec3e2bfe5444497a853c01ef09bed,be1e91f480944c038ed31f8bd158e238,neither,NULL,603
78f7e22887864a5da679f944e92b3dc8,5836fa5d02424871aad8898d0c76557c,neither,NULL,603
79957ed0cb1d4e6fb2f9ace31c47b6a9,81294b17ab9b4fe98f76cf438cfe4cc6,neither,NULL,603
7a1fe0d982a540b79b8d6dd2682a9649,cc92a2f858524269885e2951269e1858,investment,"2023-08-24 12:46:17",603
7b3b4fda0fa04e0592b2276149b27c6f,687bfd30308d4e7da35dc60198a7552c,neither,NULL,603
7c264cef29ff47679ef53d41e7597414,8c8f4f9bbdde4798b059061be2a148aa,neither,NULL,603
807a14b82d554ab0903f927da6b11294,ed78e6b53838467b9a4e34b8a4a37a3f,neither,NULL,603
811353c6b2854d678852db7f9e1ed11c,be1e91f480944c038ed31f8bd158e238,neither,NULL,603
814fd139f1cb42e0a09366d9cf98de32,2273aa50c6bd4eac927948254b31ab83,neither,NULL,603
84880aa35dc74d5c8497926302d7a77d,0ab451de84044ebc947550b47e5c2499,savings,NULL,603
84da501d3f1a4bb182890a2b4b8551ac,b70eddd82eae4684bddc252b0b05e895,neither,NULL,603
86932d65e9c14acf880d0424825669c9,f506421dcabe4b5eac5c4d765e03e743,neither,NULL,603
87d387c5dbc9434abb5fc81f24005143,f88e44e9bc594b1cb9117e259548ea9d,neither,NULL,603
89a095af7d854433bfbe6ed1f9cc3b9e,235fdc04d47f453faea84674a297c74a,neither,NULL,603
89b584ed896f402387bf743ef2cf4938,05be447bb0c74915ad53aabe3db051c3,neither,NULL,603
8bbcb356c6644983af3717460cb2efdb,ae2e7433b4194c09b5edc3b955286810,neither,NULL,603
8c651f8d9bef4e1e80a84d108e97c97b,d01193c4a37e4f919836292e8bb88a8a,savings,"2023-08-24 15:06:01",603
8cf8d0de44a04927b6daf3174a7a12dc,1e9a9a115ed34ac7a415fc92db39a477,neither,NULL,603
8f857369c64a4f3c9316ae7fcbd1d9bd,d859e249f5414ecc8e398dbd22f6db52,neither,NULL,603
942215e661624ffa91229bfcbda05500,81826ae5eb8a44128ceccb1fb2316234,neither,NULL,603
9632e303860d447f978462929f94e47f,9d58cbb9003a4dd09e6a106404e71b61,neither,NULL,603
976116005ff04a16816680fe01c37e56,7b96e0cd1b33483a86018472b260e022,neither,NULL,603
97d8c3ff91e54b3e92d14263214c472e,15c7ad1435da4bf6924c5df4219c2602,neither,NULL,603
9a047459e4fe4723857bbb5eeececdd0,8c8f4f9bbdde4798b059061be2a148aa,neither,NULL,603
9a185358d6b94b02b95effb16e669c43,1e9a9a115ed34ac7a415fc92db39a477,neither,NULL,603
9b013d3ba8dd477a9183bbd524caa04c,7d2cb24ee0b0470493c6f47f2f8e3077,neither,NULL,603
9cf86f5c476d4fff846768660df3d17e,55e20059b44f485b8e6c995516c97614,neither,NULL,603
9d2122addd004a3888c829de7790d4a7,fcc798a462f9419eabd48ceba3ea69b4,neither,NULL,603
9da9258e0e144e138e384acdbb1e83bb,7e39c7dfcc6543a69020f4d136699e55,neither,NULL,603
9ef23fa59c36467f8d42bfaeef6de456,e49dc68bd3f74dc28c5ac42ad0a39048,neither,NULL,603
a12c23772ac74422bd120f0871ee277a,eed3bfe4ccc7485fbb30f6ee8a5a82e3,savings,"2023-08-24 12:16:00",603
a322cc88938c4f2f9c34ec6b94d329cd,8044eb2989244027b8635858c38c506e,neither,NULL,603
a9e271cca00b44608c1c879015531439,9a2f44b2c4d447f992795ddd501cbc2b,neither,NULL,603
aa153c5b2d304e7689c6a6ebace5162c,86084ad1d988420986c7a642e78ab330,neither,NULL,603
ad4dc882ee24444a82d81c54a6f6fa85,a62c3ea3a6a7492283aecb937f910c1a,neither,NULL,603
adc4b2ae2b954d23812114240da7da2f,a96f45b14f074cc1a9675ba104194f87,neither,NULL,603
aec4910b9517442d9452ea40ca3f83e4,6da0900a54c74e2e9d416eb5d049277a,savings,"2023-08-24 13:04:15",603
af95a6bb66324dd18b8c84db2662c817,80ad437d6ed445388a1eee3c428a3855,neither,NULL,603
b0915dc46ddd41da8490fe7e9424285e,cf2385f272bb4311915e51abc5437644,neither,NULL,603
b22fc75db3a34a1d9472ea20c0bbfae4,89a6d468d86641afb7e03c18720ddbcf,neither,NULL,603
b3e76c7462094d9cb5a0171d95a8a5cc,8044eb2989244027b8635858c38c506e,neither,NULL,603
b4911e1693834f5abf75c46364eaa67d,cc92a2f858524269885e2951269e1858,neither,NULL,603
b51d40cd5fe34165bd1470b7d374ca8d,687bfd30308d4e7da35dc60198a7552c,neither,NULL,603
b7b3d92af86c47248c54ef33179f4d40,7b96e0cd1b33483a86018472b260e022,neither,NULL,603
b86e11bebf254773be2af6cf82cb94da,a96f45b14f074cc1a9675ba104194f87,neither,NULL,603
b9680267bb6b4a838604589c5ef1864b,d21c2aa35647422d91d83b1641a9ebba,neither,NULL,603
b9bdbd153ca14b6788e7cf71893fe1b8,d9f27ac98f534faab748fb291426ecc4,neither,NULL,603
ba376adaa7e548b0bd2593fb0f4441e3,a62c3ea3a6a7492283aecb937f910c1a,neither,NULL,603
bd13cd40f2664fb39c72271e08b02368,ed68ed1e56524af2a43dfa2965daa09f,neither,NULL,603
be1d62a6c6e14bccadd895554bf741aa,d21c2aa35647422d91d83b1641a9ebba,neither,NULL,603
c4e4280ca4d4452abcd739f8d8c769d5,2eac54b1a8d9432892110f1dbd8c86c9,neither,NULL,603
c588ac5798e14330bfda024900d5d72a,02c8248376704be6959ababbe2a8b4a0,neither,NULL,603
c5c16eba3a8e45b789b2052c11d84bbf,6da0900a54c74e2e9d416eb5d049277a,neither,NULL,603
c6120f9468034123a41a9dee1544a940,ce30a055ce414e6fb3a0076a64d5a6b7,neither,NULL,603
c71b0ce7bdd046f1a081eb99e5115138,e9d18df74fd24559908ae41898acfea5,neither,NULL,603
c71bb0ff15204c928e933698a7aaf459,ae2e7433b4194c09b5edc3b955286810,neither,NULL,603
c8b268c73d1a4f8dbfb2ee4e88542de5,bc84eaa3031f4c5fb082198a783520b9,neither,NULL,603
c97e5575670b496fb5b6baa4650a81ba,cf2385f272bb4311915e51abc5437644,neither,NULL,603
ca22494897e544e3b2ff774a34f205a0,81826ae5eb8a44128ceccb1fb2316234,neither,NULL,603
cc6d35e13cff4bb384ae8266d4d633da,d859e249f5414ecc8e398dbd22f6db52,neither,NULL,603
